Issue Number,Title,State,Created At,Updated At
3622,redisson can not connection Redis Server,closed,2021-05-22 07:16:29,2021-06-14 08:10:58
3621,RedissonNode starts with ClassNotFoundException,closed,2021-05-19 08:53:01,2021-05-19 09:27:41
3620,"the wiki ""11. Redis commands mapping"", ""CONFIG GET/SET"" method is wrong",open,2021-05-19 08:27:58,2021-05-19 08:27:58
3619,"try fix the issue #3404, SENTINEL SENTINELS timeout",closed,2021-05-18 04:57:44,2021-05-18 06:01:11
3618,"RedissonClient.loadBucketValues() api is not find，How to use mget  ,version:3.12.5",closed,2021-05-17 13:43:42,2021-05-19 15:32:08
3617,Make storeMode = LOCAL to fire loader,closed,2021-05-17 11:54:36,2021-06-04 09:36:53
3616,Clean up dependencies report,closed,2021-05-17 08:16:22,2021-08-19 07:03:21
3615,AWS ElasticCache Redis(Cluster Mode Disabled) Cannot Find Redis Node After Failover,closed,2021-05-15 02:05:29,2022-01-12 07:13:51
3614,RLockReactive fail to unlock when subscribe to tryLock(Thread ID),closed,2021-05-15 00:15:42,2021-05-16 10:06:21
3613,can dependency on javax.cache be optional?,closed,2021-05-14 14:43:34,2021-09-08 19:08:49
3612,Allow pipelining for native RedisClient,closed,2021-05-14 11:06:02,2021-05-14 11:30:58
3611,spring boot application bootstrap:  java.util.ServiceConfigurationError: javax.cache.spi.CachingProvider: org.redisson.jcache.JCachingProvider Unable to get public no-arg constructor,closed,2021-05-13 10:56:28,2021-05-13 12:17:55
3610,RDeque needs popRange(),closed,2021-05-13 07:47:40,2021-05-13 08:51:06
3609,RLocalCachedMap.containsKey doesn't fire loader ,closed,2021-05-13 07:36:22,2021-06-02 11:07:33
3608,use bitfield get StackOverFlowException,closed,2021-05-13 06:50:38,2021-06-02 09:05:28
3607,ExecutorService use getBucket(*).get()  time consuming,closed,2021-05-12 05:59:48,2021-05-26 06:22:36
3606,How to isolate MapListener to a single database,closed,2021-05-11 22:38:07,2021-05-12 16:21:13
3605,@RObjectField annotation with codec option has no effect,open,2021-05-11 14:37:01,2023-05-19 09:35:42
3604,org.redisson.client.RedisTimeoutException: Unable to send command,closed,2021-05-11 05:51:02,2021-07-15 12:51:24
3603,String index out of range: -3,closed,2021-05-10 14:27:16,2021-05-10 14:46:56
3602,The XGROUP_BOOLEAN attribute parameter of the xGroupDelConsumer method is set incorrectly,closed,2021-05-10 06:41:02,2021-05-10 07:59:23
3601,RTopic -ERR only (P)SUBSCRIBE / (P)UNSUBSCRIBE / QUIT allowed in this context,closed,2021-05-10 03:09:25,2023-08-07 09:24:45
3600,How to delete element from org.redisson.connection.IdleConnectionWatcher#entries,closed,2021-05-08 12:51:19,2021-05-10 09:41:45
3599,DelayedQueue Durability,closed,2021-05-07 23:59:45,2021-05-08 01:46:14
3598,No usable error message when failure parsing redisson-jcache.yaml,closed,2021-05-07 18:30:56,2021-06-25 08:00:21
3597,How to use name mapper in yaml config?,closed,2021-05-07 09:25:42,2022-01-06 06:58:30
3596,Add broadcastSessionUpdates setting added to Tomcat Session Manager.,closed,2021-05-07 06:29:44,2021-05-07 06:30:34
3595,Connection pooling mechanism in redisson,closed,2021-05-06 08:40:39,2021-05-11 05:07:57
3594,Setter detection in Jackson codec,closed,2021-05-05 20:56:31,2021-05-18 07:30:33
3593,"When using distributed locks, why not use the JVM locks first to reduce the pressure of redis?",closed,2021-05-05 08:34:16,2021-05-16 14:24:05
3592,Duplicated section 6.12 in English documentation (wiki pages),closed,2021-05-05 08:24:42,2021-05-05 11:49:01
3591,Tomcat 9 Redisson keeps hit Redis memory limit,closed,2021-05-05 05:26:50,2021-08-06 09:40:16
3590,Exception in EVALSHA when referring to hash saved using LocalCachedMap,closed,2021-05-04 18:02:35,2021-06-14 08:12:05
3589,While putting value into Rmap It throws io.netty.util.IllegalReferenceCountException: refCnt: 0,open,2021-05-03 07:13:09,2021-05-14 18:35:16
3588,Enable the ability for the spring application to still start if Redis is unavailable,open,2021-04-30 20:48:38,2021-05-03 13:05:44
3587,"Redisson cluster cannot recover from ""missing slot""",closed,2021-04-29 17:49:30,2021-05-04 10:03:14
3586,Redisson scheduleWithFixedDelay job not running on the configured time,closed,2021-04-29 16:50:44,2021-06-14 08:11:44
3585,ConnectionListener configuration,closed,2021-04-28 14:35:28,2021-04-29 17:27:05
3584,RedissonConnection#scan query results error in redis cluster,closed,2021-04-28 07:49:26,2021-06-10 13:26:47
3583,"Netty ByteBuf leak, JsonJacksonCodec, batched write",closed,2021-04-27 17:42:19,2021-04-30 05:58:54
3582,mget/mset缓存时出现CROSSSLOT错误,closed,2021-04-27 12:49:10,2021-05-03 07:42:48
3581,Memory leak in IdleConnectionWatcher,closed,2021-04-27 10:33:12,2021-05-11 08:40:46
3580,Async lock thread affinity,closed,2021-04-27 07:42:51,2021-05-12 08:01:55
3579,why can't i set expiration on RAtomicLong?,closed,2021-04-26 09:21:11,2021-04-27 06:47:39
3578,Fixed - #3577 PublishSubscribeService return connection to pool,closed,2021-04-26 07:20:13,2021-05-10 07:49:17
3577,RedissonLock分布式锁冲突无法使用pubsub订阅功能实现等待问题,closed,2021-04-26 05:15:37,2021-05-10 07:49:24
3576,RBatch - remove async from map not working.,closed,2021-04-25 14:29:00,2021-05-11 05:13:20
3575,中文文档和英文文档不一致,closed,2021-04-25 05:52:23,2023-07-03 06:43:34
3574,Redisson Java Client-RedisCluster-YAML config-RedisNodeNotFoundException,closed,2021-04-24 11:15:31,2021-05-11 05:13:40
3573,Thread lock starvation with RSemaphore on high concurrency with hundreds of locks,closed,2021-04-23 20:11:16,2021-05-27 06:18:19
3572,The best way to create Redisson client,closed,2021-04-23 15:59:22,2021-05-11 05:14:41
3571,infinty add slaves if cluster nodes are all same ip&port,closed,2021-04-23 11:30:50,2021-05-26 03:26:53
3569,Simple key value read and write example,closed,2021-04-23 06:54:37,2021-04-27 05:59:20
3568,Broken connection detection,closed,2021-04-23 05:34:01,2021-04-23 15:15:30
3567,RMap compute implementation breaks Map contract.,closed,2021-04-22 21:27:44,2021-04-23 07:15:25
3566,Bump mybatis from 3.5.3 to 3.5.6 in /redisson-mybatis,closed,2021-04-22 18:49:00,2021-04-23 05:32:46
3565,How to print current open connections in redisson client?,closed,2021-04-22 18:45:55,2021-08-11 05:19:56
3564,The expire method of RedissonReactiveKeyCommands could not work on  Sentinel mode.,closed,2021-04-21 14:59:44,2021-04-22 12:48:37
3563,Null pointer exception is thrown when performing action and redis server is down,closed,2021-04-21 14:06:45,2021-06-18 06:37:14
3562,fix: release ByteBuf causing leak,closed,2021-04-20 13:34:28,2021-04-20 15:30:41
3561,ByteBuf LEAK in JCacheEventCodec,closed,2021-04-20 13:21:46,2021-04-27 10:11:02
3560,Redisson indefinitely try to reconnect on old sentinel instance,closed,2021-04-20 09:51:06,2021-08-23 11:46:40
3559,Why doesn't RTransaction support passing MapOptions when creating a new RMapCache?,open,2021-04-19 16:09:43,2021-05-14 15:48:35
3558,Add RMapCache.getWithTTLOnly() method,closed,2021-04-19 07:15:20,2021-04-19 07:16:08
3557,How to work with shard?,closed,2021-04-19 04:56:20,2021-04-21 14:42:30
3556,Setting TTL on existing value,closed,2021-04-16 14:16:37,2021-04-19 05:58:28
3555,"Eviction for Entities Annotated with a Region that contains "":"" caracter",open,2021-04-15 00:00:21,2021-04-15 00:00:43
3554,Update RedissonRateLimiter.java,closed,2021-04-14 07:18:10,2021-04-14 08:18:14
3553,Redisson and Azure Redis for Cache. Connection starvation,closed,2021-04-13 12:59:58,2021-04-14 12:09:16
3552,exception in redisson decode,closed,2021-04-13 08:11:14,2021-05-11 05:15:42
3551,An exception was thrown by org.redisson.misc.RedissonPromise$$Lambda$477/641664202.operationComplete(),closed,2021-04-13 06:35:05,2021-04-14 07:53:43
3550,removed check for invocation of sync methods in async/rx/reactive listeners,closed,2021-04-12 18:38:38,2021-08-15 22:27:19
3549,Sync methods can't be invoked from async/rx/reactive listeners,closed,2021-04-12 18:20:59,2021-11-02 08:48:58
3548,some time we see exception on DNSMonitor ,closed,2021-04-12 11:00:26,2021-04-12 11:31:21
3547,org.redisson.client.RedisResponseTimeoutException ,closed,2021-04-12 08:22:54,2021-04-12 08:50:57
3546,Object not added in RSet,closed,2021-04-12 08:04:23,2021-04-13 05:43:13
3545,org.redisson.client.WriteRedisConnectionException ,closed,2021-04-11 14:44:08,2021-09-17 08:23:32
3544,Why ExpirationEntry use LinkedHashMap to save threadId,closed,2021-04-09 09:28:20,2021-04-13 02:50:39
3543,Redisson keeps doing connections initialized,closed,2021-04-08 18:45:23,2021-04-12 14:46:11
3542,java.lang.ClassCastException: java.lang.String cannot be cast to  LiveObject,closed,2021-04-08 15:36:43,2021-04-13 11:53:36
3541,Redisson AWS ElastiCache cluster discovery after re-sharding failing,closed,2021-04-07 20:10:24,2021-08-20 07:57:55
3540,Not support BITFIELD friendly,closed,2021-04-07 13:42:45,2021-04-15 11:40:36
3539,Collection RLocalCachedMap  thread safe question,closed,2021-04-07 07:22:05,2021-04-09 07:59:37
3538,Handling of shard being down in a Redis cluster,closed,2021-04-06 06:44:34,2021-06-30 08:45:54
3537,Object lost due to TTL,closed,2021-04-05 11:17:02,2021-04-06 09:03:36
3536,Caused by: java.lang.NullPointerException,closed,2021-04-05 10:29:56,2021-04-16 06:07:56
3535,`RScript.evalShaAsync` prepends additional characters to the first argument. seems to be related to the default `Codec`,closed,2021-04-05 02:28:06,2021-04-07 18:34:34
3534,Problem with deserialization using redisson as second level cache in hibernate,closed,2021-04-02 21:12:39,2021-04-02 22:00:21
3533,pollFirst & pollLast in RSortedSet are missing,open,2021-04-02 18:59:49,2021-04-03 11:04:49
3532,How to configure Reddisson to connect with TLS1.3?,closed,2021-03-31 17:02:46,2021-04-01 06:51:56
3531,feature: implement oldValue in jcache,closed,2021-03-31 13:47:07,2021-04-14 10:14:11
3530,Quarkus integration distributed cache,closed,2021-03-31 10:39:59,2021-06-09 07:24:07
3529,RScheduledExecutorService,closed,2021-03-31 01:20:44,2022-09-28 09:23:07
3528,Exrta bytes in the value are missing when saved using local cache mode (getLocalMapedCache) ,closed,2021-03-30 09:48:31,2021-04-16 06:08:09
3527,Any alternative solution to create a SQL table structure in Redis using Redisson in java app,closed,2021-03-30 09:42:07,2021-04-27 05:59:12
3526,RedissonRateLimiter tryAcquire and availablePermits throw RedisException: too many results to unpack,closed,2021-03-29 19:31:27,2021-03-30 15:43:24
3525,ReactiveBatch commands are not executed,closed,2021-03-29 12:17:29,2021-03-30 08:57:13
3524,add new method for get information about Lock,open,2021-03-27 21:37:32,2021-04-22 10:20:55
3523,add new method for get Lock-Information ,closed,2021-03-27 21:15:56,2021-03-27 21:36:32
3522,ConnectionListener.onConnect() method isn't triggered during Redisson start,closed,2021-03-26 07:08:31,2021-03-26 07:09:43
3521,"if a thread fetched a lock and throws exception, should redisson cancel the renew task? ",closed,2021-03-26 06:34:04,2021-03-26 07:43:59
3520,DelayQueue not working when key exist in redis,closed,2021-03-25 17:45:04,2021-03-26 16:09:34
3519,addLastIfExistsAsync API in RedissonDeque appending absurd value to the list in redis,closed,2021-03-25 12:06:01,2021-03-26 05:12:40
3518,Redisson 3.15.1 and 3.15.2 never release connection on redis server (replicated server configuration),closed,2021-03-24 18:39:25,2021-03-30 05:20:17
3517,Redis 6.X : Required ACLs,open,2021-03-24 14:57:48,2021-03-27 05:45:41
3516,MaxIdleTime on Redis Live Object,closed,2021-03-23 15:48:58,2021-09-06 10:51:04
3515,RScheduledExecutorService.scheduleAtFixedRate() starts multiple instances of the same task if multiple workers defined,closed,2021-03-23 10:39:47,2021-03-24 07:47:04
3514,Fixed rate schedules stops after some time,closed,2021-03-22 08:47:47,2021-03-23 10:38:42
3513,can redisson lock accross apps written by different language?,closed,2021-03-22 08:14:12,2021-04-09 07:48:24
3512,redisson用阿里云集群版redis的问题 ,closed,2021-03-21 14:54:41,2021-03-25 09:31:26
3511,Old value is not available in cache entry update event,closed,2021-03-20 21:21:37,2021-04-20 15:29:32
3510,task level taskRetryInterval and taskTimeout,open,2021-03-20 09:02:27,2021-03-25 07:34:19
3509,Redisson with AWS IRSA,closed,2021-03-20 02:54:57,2021-04-09 07:47:55
3508,Bump tomcat-embed-core from 8.5.55 to 8.5.61 in /redisson-tomcat/redisson-tomcat-8,closed,2021-03-19 20:23:25,2021-03-20 05:39:18
3507,Bump tomcat-embed-core from 8.5.55 to 8.5.61 in /redisson,closed,2021-03-19 20:23:11,2021-03-20 05:39:39
3506,Bump tomcat-embed-core from 7.0.104 to 7.0.107 in /redisson-tomcat/redisson-tomcat-7,closed,2021-03-19 20:21:19,2021-03-20 05:40:01
3505,Bump tomcat-embed-core from 9.0.35 to 9.0.41 in /redisson-tomcat/redisson-tomcat-9,closed,2021-03-19 20:18:16,2021-03-20 05:40:14
3504,[Wiki] The default value of masterConnectionPoolSize in cluster settings is wrong,open,2021-03-19 02:33:32,2021-03-19 02:33:32
3503,ClassNotFoundException when using ServiceLoader,closed,2021-03-18 21:58:51,2021-03-26 05:06:28
3502,LEAK: ByteBuf.release() was not called before it's garbage-collected.,closed,2021-03-18 14:40:32,2021-08-17 07:18:50
3501,Redisson 3.15.1 seems to try to authenticate on the Sentinel instance while no sentinelPassword is provided,closed,2021-03-18 10:55:05,2021-03-18 14:33:28
3500,[IS A BUG?] RedissonReadLock#tryLockInnerAsync,closed,2021-03-18 03:47:24,2021-03-18 05:45:01
3499,ClassLoader issues when using Redisson Transactions with asynchronously acquired RedissonClient ,closed,2021-03-17 16:16:18,2021-03-31 16:00:33
3498,"if there are more than 2 servers using redisson , when session invalidate method called one of server does not know that session is invalidated, because JSESSION ID is still on the cookie in user's browser.",closed,2021-03-17 13:17:28,2021-04-12 16:44:03
3497,MacOSDnsServerAddressStreamProvider,closed,2021-03-17 09:32:05,2021-03-25 08:12:22
3496,Add MOVE command support for queue,closed,2021-03-17 07:20:08,2021-03-19 09:05:09
3495,Add RedissonClient.reactive() and RedissonClient.rxJava() methods,closed,2021-03-17 06:18:34,2021-03-17 06:19:43
3494,"RetryInterval and ""Client Pause"" command",closed,2021-03-17 04:39:50,2021-03-18 06:01:07
3493,Transaction in Redis Live Object Service,closed,2021-03-16 21:14:11,2021-03-18 06:56:07
3492,"with service cluster,a machine have held the lock,another machine will unlock successfully?",closed,2021-03-16 09:49:18,2021-03-25 08:13:54
3491,redisson-springboot-starter现在支持从springcloud config/nacos读取配置文件么,closed,2021-03-16 09:11:34,2021-03-25 08:19:01
3490,fixed There may be concurrency problems in org.redisson.RedissonLock#tryLockInnerAsync issue #3484,closed,2021-03-16 08:53:12,2021-03-18 09:50:38
3489,fixed concurrency problems in tryLockInnerAsync (Issue #3484) ,closed,2021-03-16 08:38:43,2021-03-16 08:48:45
3488,fixed concurrency problems in tryLockInnerAsync (Issue #3484),closed,2021-03-16 08:31:09,2021-03-16 08:32:10
3487,fixed concurrency problems in tryLockInnerAsync Issue #3484,closed,2021-03-16 08:00:17,2021-03-16 08:25:13
3486, ERROR org.redisson.connection.DNSMonitor 112 - Unable to resolve redis.address,closed,2021-03-16 07:58:46,2022-10-12 10:11:52
3485,Abnormal behaviour in redis mapwriter execution,closed,2021-03-16 07:57:43,2021-03-25 08:20:02
3484,There may be concurrency problems in org.redisson.RedissonLock#tryLockInnerAsync,closed,2021-03-16 07:51:36,2021-03-23 05:31:58
3483,java.util.ServiceConfigurationError: org.jboss.marshalling.ProviderDescriptor: Error reading configuration file,closed,2021-03-15 15:09:26,2021-03-25 08:20:15
3482,Throw UOE when calling delete on an adder,closed,2021-03-15 11:52:28,2022-10-16 17:50:03
3481,Allow to implement multiple listener types,open,2021-03-15 11:17:29,2021-03-15 11:19:16
3480,References in RxJava objects aren't supported,closed,2021-03-15 09:44:19,2021-03-16 07:56:30
3479,RedisTimeoutException : Command still hasn't been written into connection! Increase nettyThreads and/or retryInterval settings,closed,2021-03-15 09:05:51,2021-03-25 08:20:27
3478,feat: add config to check sentinel result slave node is in master-sla…,closed,2021-03-15 08:04:40,2021-03-25 12:09:01
3477,Enable tcpNoDelay setting by default,closed,2021-03-15 06:24:03,2021-03-15 06:24:45
3476,Caused by: java.lang.ClassNotFoundException: com.fasterxml.jackson.core.TSFBuilder,closed,2021-03-14 23:59:36,2021-03-16 16:49:49
3475,"what is the minimum version for ""jackson-core"" required for redisson 3.14.0",closed,2021-03-14 15:41:17,2021-03-15 05:32:46
3474,Why redisson lock implements use WAIT command,closed,2021-03-13 02:16:02,2021-03-17 11:09:36
